*----------------------------------------------------------------------------
* Output table number  :  0 (=first output table)
* Output table format  : Spreadsheet output
* Simulation results
* LINGRA-new-JRC
 
TIME	SLA	YEAR	DAVTMP	DTR	DAYL	LAI	TILLER	YIELD	WLVG	WLVD1	WRE	WRT	WRTMIN	RRATIO	SLAINT	PARCU	LUEYCU	RUNNR	GRASS	TADRW	VP	NEWBIO	TRANRF	TRAN	PTRAN	EVAP	PEVAP	WC	WA	RAIN	RAINCU	WN	TRAMCU	TRACU	EVAMCU	EVACU	IRRCU	GTW	GTWSI	LENGTH
 
   1.00000    	 2.50000E-03	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    
   37.0000    	       -    	  1989.0    	  10.000    	  5.6900    	 0.38100    	 0.48645    	  8045.8    	  0.0000    	  194.58    	  68.746    	  0.0000    	  48.131    	 -48.131    	  0.0000    	 2.50000E-03	  10.336    	  0.0000    	  1.0000    	  0.0000    	  194.58    	  1.0100    	 -1.2877    	  1.0000    	 0.28033    	 0.28033    	  1.0879    	  1.1206    	 0.28168    	  112.67    	  0.0000    	  27.600    	  5.5000    	  2.0620    	  2.0620    	  10.236    	  9.9764    	  0.0000    	 0.79293    	  117.80    	  10.001    
   38.0000    	       -    	  1989.0    	  8.8500    	  6.6800    	 0.38345    	 0.48327    	  8045.9    	  0.0000    	  193.31    	  70.683    	  0.0000    	  48.262    	 -48.262    	  0.0000    	 2.50000E-03	  11.056    	  0.0000    	  1.0000    	  0.0000    	  193.31    	 0.93000    	 -2.4309    	  1.0000    	 0.24880    	 0.24880    	 0.98485    	  1.0272    	 0.27826    	  111.31    	  0.0000    	  27.600    	  3.5000    	  2.3423    	  2.3423    	  11.356    	  11.064    	  0.0000    	  4.3640    	  106.07    	  11.020    
   39.0000    	       -    	  1989.0    	  6.1000    	  7.1300    	 0.38592    	 0.48757    	  8058.8    	  0.0000    	  195.03    	  72.606    	  0.0000    	  48.982    	 -48.982    	  1.0000    	 2.50000E-03	  11.897    	  0.0000    	  1.0000    	  0.0000    	  195.03    	 0.80000    	 9.71222E-03	  1.0000    	 0.21338    	 0.21338    	 0.84159    	 0.88776    	 0.27518    	  110.07    	  0.0000    	  27.600    	  2.0000    	  2.5911    	  2.5911    	  12.383    	  12.049    	  0.0000    	  7.3981    	  70.471    	  11.937    
   40.0000    	       -    	  1989.0    	  5.8000    	  7.7300    	 0.38841    	 0.49816    	  8083.9    	  0.0000    	  199.26    	  74.547    	  0.0000    	  50.202    	 -50.202    	  1.0000    	 2.50000E-03	  12.801    	  0.0000    	  1.0000    	  0.0000    	  199.26    	 0.73000    	  5.4673    	  1.0000    	 0.24197    	 0.24197    	 0.91825    	 0.97817    	 0.27254    	  109.02    	  0.0000    	  27.600    	  2.5000    	  2.8045    	  2.8045    	  13.271    	  12.891    	  0.0000    	  9.2105    	  65.828    	  12.546    
   41.0000    	       -    	  1989.0    	  5.1500    	  7.2000    	 0.39091    	 0.51243    	  8113.8    	  0.0000    	  204.97    	  76.529    	  0.0000    	  51.722    	 -51.722    	  1.0000    	 2.50000E-03	  13.800    	  0.0000    	  1.0000    	  0.0000    	  204.97    	 0.68000    	  12.695    	  1.0000    	 0.21732    	 0.21732    	 0.79422    	 0.85532    	 0.26964    	  107.86    	  0.0000    	  27.600    	  2.3000    	  3.0465    	  3.0465    	  14.249    	  13.809    	  0.0000    	  9.5109    	  54.568    	  13.112    
   42.0000    	       -    	  1989.0    	  5.5500    	  4.4800    	 0.39344    	 0.52719    	  8147.4    	  0.0000    	  210.88    	  78.569    	  0.0000    	  53.291    	 -53.291    	  1.0000    	 2.50000E-03	  14.753    	  0.0000    	  1.0000    	  0.0000    	  210.88    	 0.76000    	  20.166    	  1.0000    	 0.14022    	 0.14022    	 0.49153    	 0.53445    	 0.26711    	  106.84    	  0.0000    	  27.600    	  2.4000    	  3.2638    	  3.2638    	  15.105    	  14.603    	  0.0000    	  6.2401    	  62.063    	  13.580    
   43.0000    	       -    	  1989.0    	  5.6500    	  1.8800    	 0.39598    	 0.53497    	  8182.5    	  0.0000    	  213.99    	  80.667    	  0.0000    	  54.321    	 -54.321    	  1.0000    	 2.50000E-03	  15.360    	  0.0000    	  1.0000    	  0.0000    	  213.99    	 0.81000    	  24.308    	  1.0000    	 2.33599E-02	 2.33599E-02	 0.29562    	 0.32338    	 0.26553    	  106.21    	 0.60000    	  27.600    	  4.4000    	  3.4040    	  3.4040    	  15.639    	  15.095    	  0.0000    	  2.7811    	  64.074    	  14.110    
   44.0000    	       -    	  1989.0    	  3.9500    	  5.7300    	 0.39854    	 0.53545    	  8220.3    	  0.0000    	  214.18    	  82.796    	  0.0000    	  54.780    	 -54.780    	  1.0000    	 2.50000E-03	  15.618    	  0.0000    	  1.0000    	  0.0000    	  214.18    	 0.52000    	  24.960    	  1.0000    	 0.19277    	 0.19277    	 0.85138    	 0.93002    	 0.26590    	  106.36    	  8.8000    	  28.200    	  4.3000    	  3.4274    	  3.4274    	  15.962    	  15.390    	  0.0000    	  8.8864    	  29.272    	  14.655    
   45.0000    	       -    	  1989.0    	  5.8000    	  4.9100    	 0.40112    	 0.54867    	  8260.9    	  0.0000    	  219.47    	  84.927    	  0.0000    	  56.246    	 -56.246    	  1.0000    	 2.50000E-03	  16.406    	  0.0000    	  1.0000    	  0.0000    	  219.47    	 0.65000    	  31.716    	  1.0000    	 0.24470    	 0.24470    	  1.0495    	  1.0685    	 0.28496    	  113.98    	 0.60000    	  37.000    	  5.9000    	  3.6201    	  3.6201    	  16.892    	  16.242    	  0.0000    	  7.3887    	  67.269    	  14.903    
   46.0000    	       -    	  1989.0    	  6.8500    	  1.6600    	 0.40371    	 0.55864    	  8298.6    	  0.0000    	  223.46    	  87.111    	  0.0000    	  57.465    	 -57.465    	  1.0000    	 2.50000E-03	  17.094    	  0.0000    	  1.0000    	  0.0000    	  223.46    	 0.67000    	  36.920    	  1.0000    	 0.16380    	 0.16380    	 0.73265    	 0.75143    	 0.28288    	  113.15    	  13.900    	  37.600    	  6.2000    	  3.8648    	  3.8648    	  17.961    	  17.291    	  0.0000    	  2.6797    	  84.047    	  15.470    
   47.0000    	       -    	  1989.0    	  2.5000    	  5.5100    	 0.40631    	 0.55867    	  8339.7    	  0.0000    	  223.47    	  89.335    	  0.0000    	  57.907    	 -57.907    	  1.0000    	 2.50000E-03	  17.331    	  0.0000    	  1.0000    	  0.0000    	  223.47    	 0.59000    	  37.377    	  1.0000    	 0.11682    	 0.11682    	 0.65522    	 0.65522    	 0.29000    	  116.00    	 0.20000    	  51.500    	  3.1000    	  4.0286    	  4.0286    	  18.712    	  18.024    	  0.0000    	  0.0000    	  0.0000    	  16.174    
   48.0000    	       -    	  1989.0    	  2.2500    	  5.0400    	 0.40893    	 0.55311    	  8387.5    	  0.0000    	  221.25    	  91.558    	  9.8181    	  57.907    	 -57.907    	  1.0000    	 2.50000E-03	  18.115    	  0.0000    	  1.0000    	  0.0000    	  221.25    	 0.61000    	  44.971    	  1.0000    	 9.62759E-02	 9.62759E-02	 0.58465    	 0.58832    	 0.28822    	  115.29    	 0.20000    	  51.700    	  3.0000    	  4.1454    	  4.1454    	  19.368    	  18.679    	  0.0000    	  0.0000    	  0.0000    	  16.174    
   49.0000    	       -    	  1989.0    	  9.7500    	 0.65000    	 0.41156    	 0.54761    	  8426.9    	  0.0000    	  219.04    	  93.759    	  17.619    	  57.907    	 -57.907    	  1.0000    	 2.50000E-03	  18.827    	  0.0000    	  1.0000    	  0.0000    	  219.04    	  1.1400    	  50.571    	  1.0000    	  0.0000    	  0.0000    	 0.18022    	 0.18235    	 0.28667    	  114.67    	  8.5000    	  51.900    	  5.8000    	  4.2417    	  4.2417    	  19.956    	  19.264    	  0.0000    	  18.476    	  120.83    	  16.174    
   50.0000    	       -    	  1989.0    	  11.200    	  3.2800    	 0.41420    	 0.58073    	  8458.6    	  0.0000    	  232.29    	  95.939    	  0.0000    	  60.956    	 -60.956    	  1.0000    	 2.50000E-03	  18.918    	  0.0000    	  1.0000    	  0.0000    	  232.29    	  1.1800    	  49.249    	  1.0000    	 0.11737    	 0.11737    	 0.62199    	 0.62199    	 0.29000    	  116.00    	  7.3000    	  60.400    	  5.1000    	  4.2417    	  4.2417    	  20.138    	  19.444    	  0.0000    	  6.0428    	  135.27    	  17.172    
   51.0000    	       -    	  1989.0    	  5.5500    	  7.9300    	 0.41685    	 0.58757    	  8506.8    	  0.0000    	  235.03    	  98.250    	  0.0000    	  61.953    	 -61.953    	  1.0000    	 2.50000E-03	  19.400    	  0.0000    	  1.0000    	  0.0000    	  235.03    	 0.79000    	  52.980    	  1.0000    	 0.24579    	 0.24579    	  1.0542    	  1.0542    	 0.29000    	  116.00    	  1.7000    	  67.700    	  3.7000    	  4.3591    	  4.3591    	  20.760    	  20.066    	  0.0000    	  19.074    	  64.801    	  18.285    
   52.0000    	       -    	  1989.0    	  4.0000    	  8.4900    	 0.41952    	 0.62154    	  8578.5    	  0.0000    	  248.61    	  100.59    	  0.0000    	  65.100    	 -65.100    	 0.87643    	 2.50000E-03	  20.578    	  0.0000    	  1.0000    	  0.0000    	  248.61    	 0.62000    	  69.715    	  1.0000    	 0.24995    	 0.24995    	 0.80530    	 0.80530    	 0.29000    	  116.00    	  0.0000    	  69.400    	  1.1000    	  4.6049    	  4.6049    	  21.814    	  21.120    	  0.0000    	  21.277    	  31.835    	  18.815    
   53.0000    	       -    	  1989.0    	  3.4500    	  8.3400    	 0.42219    	 0.65977    	  8649.6    	  0.0000    	  263.91    	  103.06    	  0.0000    	  68.611    	 -68.611    	 0.72991    	 2.50000E-03	  21.900    	  0.0000    	  1.0000    	  0.0000    	  263.91    	 0.67000    	  88.519    	  1.0000    	 0.26560    	 0.26560    	 0.99440    	  1.0037    	 0.28736    	  114.94    	  1.0000    	  69.400    	  3.7000    	  4.8548    	  4.8548    	  22.620    	  21.926    	  0.0000    	  16.837    	  16.837    	  19.073    
   54.0000    	       -    	  1989.0    	  4.8000    	  6.1400    	 0.42487    	 0.68835    	  8713.8    	  0.0000    	  275.34    	  105.69    	  3.7360    	  71.389    	 -71.389    	 0.63296    	 2.50000E-03	  23.263    	  0.0000    	  1.0000    	  0.0000    	  275.34    	 0.71000    	  106.47    	  1.0000    	 0.20589    	 0.20589    	 0.78610    	 0.79644    	 0.28630    	  114.52    	  1.3000    	  70.400    	  3.9000    	  5.1204    	  5.1204    	  23.623    	  22.920    	  0.0000    	  18.125    	  51.287    	  19.209    
   55.0000    	       -    	  1989.0    	  5.0000    	  9.2400    	 0.42757    	 0.71934    	  8770.0    	  0.0000    	  287.74    	  108.43    	  0.0000    	  74.380    	 -74.380    	 0.59585    	 2.50000E-03	  24.302    	  0.0000    	  1.0000    	  0.0000    	  287.74    	 0.66000    	  118.12    	  1.0000    	 0.37494    	 0.37494    	  1.1878    	  1.2019    	 0.28664    	  114.66    	 0.50000    	  71.700    	  4.1000    	  5.3263    	  5.3263    	  24.420    	  23.706    	  0.0000    	  21.940    	  55.889    	  19.618    
   56.0000    	       -    	  1989.0    	  6.7500    	  4.5000    	 0.43027    	 0.75798    	  8824.3    	  0.0000    	  303.19    	  111.29    	  0.0000    	  78.000    	 -78.000    	 0.53939    	 2.50000E-03	  25.921    	  0.0000    	  1.0000    	  0.0000    	  303.19    	 0.70000    	  137.19    	  1.0000    	 0.31760    	 0.31760    	 0.93765    	 0.95942    	 0.28353    	  113.41    	  2.6000    	  72.200    	  6.1000    	  5.7013    	  5.7013    	  25.622    	  24.894    	  0.0000    	  11.011    	  87.823    	  20.062    
   57.0000    	       -    	  1989.0    	  3.6000    	  3.2100    	 0.43297    	 0.77343    	  8877.5    	  0.0000    	  309.37    	  114.31    	  0.0000    	  79.817    	 -79.817    	 0.52220    	 2.50000E-03	  26.743    	  0.0000    	  1.0000    	  0.0000    	  309.37    	 0.66000    	  145.19    	  1.0000    	 0.14313    	 0.14313    	 0.54234    	 0.54924    	 0.28642    	  114.57    	  3.9000    	  74.800    	  5.9000    	  6.0189    	  6.0189    	  26.581    	  25.831    	  0.0000    	  8.5234    	  21.788    	  20.754    
   58.0000    	       -    	  1989.0    	  3.9500    	  3.4500    	 0.43569    	 0.78352    	  8936.3    	  0.0000    	  313.41    	  117.39    	  0.0000    	  81.223    	 -81.223    	 0.51266    	 2.50000E-03	  27.339    	  0.0000    	  1.0000    	  0.0000    	  313.41    	 0.71000    	  150.63    	  1.0000    	 0.12457    	 0.12457    	 0.50867    	 0.50867    	 0.29000    	  116.00    	  3.6000    	  78.700    	  5.5000    	  6.1620    	  6.1620    	  27.130    	  26.374    	  0.0000    	  8.5618    	  31.822    	  20.925    
   59.0000    	       -    	  1989.0    	  4.0500    	  6.5100    	 0.43841    	 0.79360    	  8988.8    	  0.0000    	  317.44    	  120.50    	  0.0000    	  82.636    	 -82.636    	 0.50383    	 2.50000E-03	  27.986    	  0.0000    	  1.0000    	  0.0000    	  317.44    	 0.69000    	  156.08    	  1.0000    	 0.26740    	 0.26740    	 0.83691    	 0.83691    	 0.29000    	  116.00    	  6.1000    	  82.300    	  4.9000    	  6.2866    	  6.2866    	  27.639    	  26.882    	  0.0000    	  15.389    	  34.689    	  21.173    
   60.0000    	       -    	  1989.0    	  5.3500    	  2.0000    	 0.44114    	 0.81783    	  9036.9    	  7.1310    	  327.13    	  123.66    	  0.0000    	  85.175    	 -85.175    	 0.48231    	 2.50000E-03	  29.219    	 0.24405    	  1.0000    	  0.0000    	  327.13    	 0.79000    	  168.31    	  1.0000    	 0.10244    	 0.10244    	 0.43181    	 0.43181    	 0.29000    	  116.00    	  15.500    	  88.400    	  7.1000    	  6.5540    	  6.5540    	  28.476    	  27.719    	  0.0000    	  4.6000    	  64.883    	  21.441    
   61.0000    	       -    	  1989.0    	  6.5000    	  5.1300    	 0.44387    	 0.81929    	  9081.4    	  7.7170    	  327.72    	  126.92    	  0.0000    	  85.934    	 -85.934    	 0.48296    	 2.50000E-03	  29.607    	 0.26065    	  1.0000    	  0.0000    	  327.72    	 0.82000    	  169.65    	  1.0000    	 0.20874    	 0.20874    	 0.68544    	 0.68544    	 0.29000    	  116.00    	  9.1000    	  103.90    	  4.3000    	  6.6564    	  6.6564    	  28.908    	  28.151    	  0.0000    	  12.038    	  86.293    	  21.941    
   62.0000    	       -    	  1989.0    	  7.9500    	  4.7600    	 0.44661    	 0.83627    	  9127.3    	  14.508    	  334.51    	  130.18    	  0.0000    	  87.920    	 -87.920    	 0.47033    	 2.50000E-03	  30.603    	 0.47408    	  1.0000    	  0.0000    	  334.51    	 0.94000    	  178.43    	  1.0000    	 0.13754    	 0.13754    	 0.53437    	 0.53437    	 0.29000    	  116.00    	  1.5000    	  113.00    	  2.4000    	  6.8651    	  6.8651    	  29.593    	  28.837    	  0.0000    	  12.186    	  108.65    	  22.602    
   63.0000    	       -    	  1989.0    	  7.4500    	  5.5100    	 0.44936    	 0.85339    	  9178.5    	  21.355    	  341.35    	  133.51    	  0.0000    	  89.931    	 -89.931    	 0.45882    	 2.50000E-03	  31.542    	 0.67702    	  1.0000    	  0.0000    	  341.35    	 0.93000    	  187.29    	  1.0000    	 0.20697    	 0.20697    	 0.66634    	 0.66634    	 0.29000    	  116.00    	 0.30000    	  114.50    	  3.4000    	  7.0027    	  7.0027    	  30.128    	  29.371    	  0.0000    	  16.173    	  102.15    	  23.430    
   64.0000    	       -    	  1989.0    	  11.650    	  5.1400    	 0.45211    	 0.87866    	  9240.3    	  31.463    	  351.46    	  136.90    	  0.0000    	  92.599    	 -92.599    	 0.44286    	 2.50000E-03	  32.646    	 0.96374    	  1.0000    	  0.0000    	  351.46    	  1.1600    	  200.06    	  1.0000    	 0.17911    	 0.17911    	 0.59903    	 0.60319    	 0.28803    	  115.21    	 0.40000    	  114.80    	  2.4000    	  7.2096    	  7.2096    	  30.794    	  30.037    	  0.0000    	  16.695    	  152.12    	  24.205    
   65.0000    	       -    	  1989.0    	  12.900    	  11.800    	 0.45486    	 0.90476    	  9310.0    	  41.906    	  361.91    	  140.40    	  0.0000    	  95.354    	 -95.354    	 0.42837    	 2.50000E-03	  33.699    	  1.2435    	  1.0000    	  0.0000    	  361.91    	  1.0000    	  213.26    	  1.0000    	 0.76352    	 0.76352    	  1.5017    	  1.5202    	 0.28654    	  114.62    	  0.0000    	  115.20    	  3.0000    	  7.3888    	  7.3888    	  31.397    	  30.636    	  0.0000    	  46.162    	  164.58    	  25.350    
   66.0000    	       -    	  1989.0    	  8.6500    	  1.7700    	 0.45762    	 0.99212    	  9406.3    	  76.850    	  396.85    	  144.00    	  0.0000    	  102.97    	 -102.97    	 0.38688    	 2.50000E-03	  36.171    	  2.1246    	  1.0000    	  0.0000    	  396.85    	 0.99000    	  255.82    	  1.0000    	  0.0000    	  0.0000    	 0.17161    	 0.17728    	 0.28088    	  112.35    	  19.600    	  115.20    	  2.7000    	  8.1523    	  8.1523    	  32.917    	  32.138    	  0.0000    	  9.3109    	  121.44    	  26.580    
   67.0000    	       -    	  1989.0    	  5.2000    	  6.3000    	 0.46038    	  1.0017    	  9534.6    	  80.676    	  400.68    	  147.95    	  0.0000    	  104.51    	 -104.51    	 0.38482    	 2.50000E-03	  36.568    	  2.2062    	  1.0000    	  0.0000    	  400.68    	 0.72000    	  261.18    	  1.0000    	 0.28636    	 0.28636    	 0.70935    	 0.70935    	 0.29000    	  116.00    	  1.8000    	  134.80    	  3.9000    	  8.1523    	  8.1523    	  33.095    	  32.310    	  0.0000    	  34.860    	  65.222    	  27.479    
   68.0000    	       -    	  1989.0    	  6.8500    	  8.3700    	 0.46315    	  1.0645    	  9673.9    	  105.80    	  425.80    	  151.94    	  0.0000    	  110.26    	 -110.26    	 0.36383    	 2.50000E-03	  37.991    	  2.7848    	  1.0000    	  0.0000    	  425.80    	 0.74000    	  292.06    	  1.0000    	 0.58688    	 0.58688    	 0.93848    	 0.93848    	 0.29000    	  116.00    	  0.0000    	  136.60    	  3.7000    	  8.4386    	  8.4386    	  33.804    	  33.019    	  0.0000    	  46.161    	  97.975    	  27.955    
   69.0000    	       -    	  1989.0    	  10.250    	  13.220    	 0.46592    	  1.1503    	  9802.5    	  140.11    	  460.11    	  156.17    	  0.0000    	  117.88    	 -117.88    	 0.34096    	 2.50000E-03	  39.966    	  3.5056    	  1.0000    	  0.0000    	  460.11    	 0.81000    	  333.98    	  1.0000    	 0.98750    	 0.98750    	  1.4231    	  1.4424    	 0.28619    	  114.47    	  0.0000    	  136.60    	  3.1000    	  9.0255    	  9.0255    	  34.742    	  33.957    	  0.0000    	  71.381    	  146.40    	  28.659    
   70.0000    	       -    	  1989.0    	  8.2500    	  4.2800    	 0.46869    	  1.2878    	  9929.5    	  195.13    	  515.13    	  160.75    	  0.0000    	  129.65    	 -129.65    	 0.31352    	 2.50000E-03	  43.261    	  4.5105    	  1.0000    	  0.0000    	  515.13    	 0.95000    	  400.78    	  1.0000    	 0.24899    	 0.24899    	 0.36690    	 0.38002    	 0.28016    	  112.06    	 0.10000    	  136.60    	  2.4000    	  10.013    	  10.013    	  36.185    	  35.381    	  0.0000    	  29.207    	  122.59    	  29.699    
   71.0000    	       -    	  1989.0    	  5.7000    	  9.6300    	 0.47146    	  1.3360    	  10071.    	  214.39    	  534.39    	  165.88    	  0.0000    	  134.47    	 -134.47    	 0.30709    	 2.50000E-03	  44.413    	  4.8272    	  1.0000    	  0.0000    	  534.39    	 0.84000    	  424.86    	  1.0000    	 0.69563    	 0.69563    	 0.79900    	 0.83223    	 0.27862    	  111.45    	  0.0000    	  136.70    	  2.4000    	  10.262    	  10.262    	  36.565    	  35.748    	  0.0000    	  68.952    	  79.921    	  30.558    
   72.0000    	       -    	  1989.0    	  7.6000    	  2.7400    	 0.47424    	  1.4666    	  10219.    	  266.65    	  586.65    	  171.20    	  0.0000    	  145.85    	 -145.85    	 0.29038    	 2.50000E-03	  47.068    	  5.6652    	  1.0000    	  0.0000    	  586.65    	 0.81000    	  488.50    	  1.0000    	 0.31036    	 0.31036    	 0.45888    	 0.48458    	 0.27488    	  109.95    	  2.0000    	  136.70    	  6.3000    	  10.958    	  10.958    	  37.397    	  36.547    	  0.0000    	  20.039    	  116.16    	  31.110    
   73.0000    	       -    	  1989.0    	  7.2500    	  10.150    	 0.47702    	  1.4939    	  10353.    	  277.54    	  597.54    	  177.03    	  0.0000    	  149.16    	 -149.16    	 0.28875    	 2.50000E-03	  47.870    	  5.7979    	  1.0000    	  0.0000    	  597.54    	 0.75000    	  502.70    	  1.0000    	 0.84940    	 0.84940    	 0.98830    	  1.0354    	 0.27704    	  110.82    	 0.60000    	  138.70    	  5.0000    	  11.268    	  11.268    	  37.882    	  37.005    	  0.0000    	  75.613    	  111.87    	  31.901    
   74.0000    	       -    	  1989.0    	  7.1500    	  6.9200    	 0.47980    	  1.6368    	  10491.    	  334.74    	  654.74    	  182.98    	  0.0000    	  161.63    	 -161.63    	 0.27540    	 2.50000E-03	  50.874    	  6.5797    	  1.0000    	  0.0000    	  654.74    	 0.84000    	  572.37    	  1.0000    	 0.56336    	 0.56336    	 0.63095    	 0.67093    	 0.27302    	  109.21    	  2.2000    	  139.30    	  5.4000    	  12.117    	  12.117    	  38.917    	  37.994    	  0.0000    	  54.708    	  111.62    	  32.653    
   75.0000    	       -    	  1989.0    	  4.6500    	  1.9800    	 0.48258    	  1.7348    	  10625.    	  373.90    	  693.90    	  189.49    	  0.0000    	  170.66    	 -170.66    	 0.26856    	 2.50000E-03	  53.038    	  7.0497    	  1.0000    	  0.0000    	  693.90    	 0.82000    	  620.56    	  1.0000    	  0.0000    	  0.0000    	 0.12593    	 0.13317    	 0.27451    	  109.80    	  11.700    	  141.50    	  2.5000    	  12.681    	  12.681    	  39.588    	  38.625    	  0.0000    	  16.164    	  58.514    	  33.393    
   76.0000    	       -    	  1989.0    	  3.1500    	  7.2300    	 0.48537    	  1.7512    	  10756.    	  380.49    	  700.49    	  196.40    	  0.0000    	  173.33    	 -173.33    	 0.26885    	 2.50000E-03	  53.678    	  7.0884    	  1.0000    	  0.0000    	  700.49    	 0.66000    	  629.82    	  1.0000    	 0.34649    	 0.34649    	 0.45995    	 0.45995    	 0.29000    	  116.00    	  8.3000    	  153.20    	  2.5000    	  12.681    	  12.681    	  39.721    	  38.751    	  0.0000    	  9.2660    	  9.2660    	  33.776    
   77.0000    	       -    	  1989.0    	  2.3500    	  13.090    	 0.48815    	  1.7532    	  10875.    	  381.26    	  701.26    	  203.37    	  46.468    	  174.85    	 -174.85    	 0.25178    	 2.50000E-03	  56.029    	  6.8047    	  1.0000    	  0.0000    	  701.26    	 0.54000    	  678.58    	  1.0000    	 0.98062    	 0.98062    	 0.79796    	 0.79796    	 0.29000    	  116.00    	  0.0000    	  161.50    	  2.3000    	  13.027    	  13.027    	  40.181    	  39.211    	  0.0000    	  0.0000    	  0.0000    	  33.836    
   78.0000    	       -    	  1989.0    	  6.9500    	  4.1000    	 0.49094    	  1.7357    	  10976.    	  374.28    	  694.28    	  210.35    	  131.43    	  174.85    	 -174.85    	 0.22583    	 2.50000E-03	  60.288    	  6.2082    	  1.0000    	  0.0000    	  694.28    	 0.81000    	  756.56    	  1.0000    	 0.35484    	 0.35484    	 0.32415    	 0.32929    	 0.28555    	  114.22    	 0.10000    	  161.50    	  3.5000    	  14.008    	  14.008    	  40.979    	  40.008    	  0.0000    	  113.07    	  113.07    	  33.836    
   79.0000    	       -    	  1989.0    	  7.5500    	  7.5000    	 0.49373    	  1.9545    	  11061.    	  461.79    	  781.79    	  217.25    	  43.422    	  193.51    	 -193.51    	 0.24462    	 2.50000E-03	  61.615    	  7.4947    	  1.0000    	  0.0000    	  781.79    	 0.78000    	  774.72    	  1.0000    	 0.56428    	 0.56428    	 0.48105    	 0.49164    	 0.28386    	  113.54    	 0.30000    	  161.60    	  2.8000    	  14.363    	  14.363    	  41.308    	  40.333    	  0.0000    	  93.587    	  124.86    	  34.553    
   80.0000    	       -    	  1989.0    	  5.7500    	  11.470    	 0.49652    	  2.1304    	  11142.    	  532.15    	  852.15    	  225.03    	  0.0000    	  208.95    	 -208.95    	 0.25083    	 2.50000E-03	  64.204    	  8.2885    	  1.0000    	  0.0000    	  852.15    	 0.72000    	  817.10    	  1.0000    	  1.0423    	  1.0423    	 0.74497    	 0.76859    	 0.28124    	  112.50    	  2.5000    	  161.90    	  4.8000    	  14.927    	  14.927    	  41.800    	  40.814    	  0.0000    	  80.704    	  89.581    	  35.338    
   81.0000    	       -    	  1989.0    	  9.2000    	  3.9200    	 0.49930    	  2.2777    	  11224.    	  591.06    	  911.06    	  233.51    	  0.0000    	  222.27    	 -222.27    	 0.24543    	 2.50000E-03	  68.342    	  8.6486    	  1.0000    	  0.0000    	  911.06    	 0.96000    	  889.33    	  1.0000    	 0.49217    	 0.49217    	 0.38266    	 0.39415    	 0.28169    	  112.68    	  2.5000    	  164.40    	  6.8000    	  15.969    	  15.969    	  42.569    	  41.559    	  0.0000    	  28.913    	  153.17    	  35.898    
   82.0000    	       -    	  1989.0    	  5.5000    	  10.960    	 0.50209    	  2.3153    	  11300.    	  606.14    	  926.14    	  242.58    	  0.0000    	  227.04    	 -227.04    	 0.24532    	 2.50000E-03	  69.802    	  8.6837    	  1.0000    	  0.0000    	  926.14    	 0.64000    	  909.18    	  1.0000    	  1.3533    	  1.3533    	 0.80576    	 0.82211    	 0.28433    	  113.73    	  1.8000    	  166.90    	  6.9000    	  16.461    	  16.461    	  42.963    	  41.941    	  0.0000    	  84.859    	  84.859    	  36.847    
   83.0000    	       -    	  1989.0    	  8.4000    	  1.6400    	 0.50488    	  2.4695    	  11386.    	  667.78    	  987.78    	  251.79    	  1.8575    	  241.04    	 -241.04    	 0.24024    	 2.50000E-03	  73.916    	  9.0343    	  1.0000    	  0.0000    	  987.78    	 0.70000    	  986.68    	  1.0000    	 0.40572    	 0.40572    	 0.29506    	 0.30359    	 0.28199    	  112.80    	  21.200    	  168.70    	  5.9000    	  17.815    	  17.815    	  43.785    	  42.747    	  0.0000    	  15.092    	  143.02    	  37.370    
   84.0000    	       -    	  1989.0    	  6.3000    	  16.970    	 0.50767    	  2.4764    	  11463.    	  670.55    	  990.55    	  261.62    	  0.0000    	  243.53    	 -243.53    	 0.24193    	 2.50000E-03	  74.550    	  8.9947    	  1.0000    	  0.0000    	  990.55    	 0.65000    	  990.09    	  1.0000    	  2.0382    	  2.0382    	 0.93388    	 0.93388    	 0.29000    	  116.00    	  0.0000    	  189.90    	  4.2000    	  18.220    	  18.220    	  44.088    	  43.042    	  0.0000    	  104.65    	  104.65    	  38.244    
   85.0000    	       -    	  1989.0    	  9.7500    	  13.120    	 0.51045    	  2.6702    	  11548.    	  748.08    	  1068.1    	  271.48    	  17.496    	  260.80    	 -260.80    	 0.23295    	 2.50000E-03	  81.114    	  9.2226    	  1.0000    	  0.0000    	  1068.1    	 0.90000    	  1102.4    	  1.0000    	  1.5220    	  1.5220    	 0.60610    	 0.62233    	 0.28257    	  113.03    	  0.0000    	  189.90    	  2.3000    	  20.259    	  20.259    	  45.022    	  43.976    	  0.0000    	  123.80    	  165.58    	  38.879    
